doc_id,source_id,source,label,n_words,preview_teks,sty__char_count,sty__word_count,sty__sentence_count,sty__avg_sentence_length,sty__avg_word_length,sty__unique_word_ratio,sty__comma_count,sty__semicolon_count,sty__question_mark_count,sty__exclamation_mark_count,sty__period_count,sty__colon_count,sty__punctuation_ratio,sty__uppercase_ratio,sty__digit_ratio,sty__special_char_count,sty__special_char_ratio,sty__function_word_ratio,perplexity
2788,1399,id_newspapers_2018,0,227,Seorang mantan staf khusus untuk mantan Perdana Menteri (PM) Najib Razak telah d,1592.0,227.0,14.0,16.214285,5.6566525,0.583691,10.0,0.0,0.0,0.0,14.0,0.0,0.015075377,0.050251257,0.01758794,48.0,0.030150754,0.15879828,64.97135
2789,1399,id_newspapers_2018,1,294,"Mantan staf mantan Perdana Menteri Malaysia, Najib Razak, ditahan oleh otoritas ",2144.0,294.0,17.0,17.294117,6.1114864,0.5777027,19.0,0.0,0.0,0.0,17.0,0.0,0.016791046,0.04291045,0.012593283,42.0,0.019589553,0.21621622,25.004604
2790,1400,id_newspapers_2018,0,281,"Menjelang Pilkada serentak di 171 daerah, Ketua DPR Bambang Soesatyo mengeluarka",2098.0,281.0,14.0,20.071428,6.118467,0.6167247,19.0,0.0,0.0,0.0,14.0,3.0,0.015729265,0.035271686,0.007626311,62.0,0.029551955,0.18466899,86.843155
2791,1400,id_newspapers_2018,1,311,Dewan Perwakilan Rakyat (DPR) baru-baru ini mengeluarkan pernyataan yang menyata,2382.0,311.0,15.0,20.733334,6.439873,0.4113924,11.0,0.0,0.0,0.0,15.0,0.0,0.010915197,0.016372796,0.0012594458,37.0,0.015533165,0.29113925,20.224115
2792,1401,id_newspapers_2018,0,192,Sebanyak enam lembaga hitung cepat atau quick count telah mendaftar ke Komisi Pe,1463.0,192.0,10.0,19.2,5.9411764,0.7107843,16.0,0.0,0.0,0.0,10.0,0.0,0.017771702,0.06561859,0.010936432,60.0,0.04101162,0.16666667,76.17912
2793,1401,id_newspapers_2018,1,334,Komisi Pemilihan Umum (KPU) Nusa Tenggara Timur (NTT) menerima pendaftaran enam ,2404.0,334.0,21.0,15.904762,5.8430233,0.5406977,18.0,0.0,0.0,0.0,21.0,0.0,0.016222961,0.068635605,0.009151414,61.0,0.025374375,0.20639534,31.407074
2794,1402,id_newspapers_2018,0,244,Kepolisian Resor Kota (Polresta) Surakarta mengingatkan kepada seluruh jajaranny,1857.0,244.0,17.0,14.3529415,5.953846,0.61923075,16.0,0.0,0.0,0.0,17.0,0.0,0.017770598,0.043080237,0.012924071,66.0,0.035541195,0.18076923,44.762035
2795,1402,id_newspapers_2018,1,333,Pemilihan Kepala Daerah (Pilkada) Serentak 2020 akan digelar pada 9 Desember 202,2535.0,333.0,19.0,17.526316,6.45509,0.4251497,15.0,0.0,0.0,0.0,19.0,0.0,0.013412229,0.039447732,0.014201184,47.0,0.018540435,0.22155689,17.061907
2796,1403,id_newspapers_2018,0,117,"Seorang pria tanpa identitas tewas berlumuran darah di Jalan Raya Pasar Minggu, ",855.0,117.0,7.0,16.714285,5.859504,0.75206614,11.0,0.0,0.0,0.0,7.0,0.0,0.021052632,0.029239766,0.008187135,30.0,0.03508772,0.09090909,34.423695
2797,1403,id_newspapers_2018,1,268,Kecelakaan lalu lintas yang melibatkan kendaraan yang melarikan diri kembali ter,1982.0,268.0,16.0,16.75,6.154412,0.5808824,11.0,0.0,0.0,0.0,16.0,0.0,0.013622603,0.018668013,0.0015136226,41.0,0.020686176,0.1875,30.938751
2798,1404,id_newspapers_2018,0,309,Bek tengah Uruguay Jose Gimenez akan absen saat timnya menghadapi Rusia pada bab,2093.0,309.0,23.0,13.434783,5.5142856,0.5777778,10.0,0.0,1.0,0.0,22.0,1.0,0.015766842,0.04491161,0.016244626,48.0,0.022933587,0.16507937,57.20192
2799,1404,id_newspapers_2018,1,319,Kehadiran Jose Gimenez dalam skuat timnas Uruguay rupanya akan menemui kendala k,2271.0,319.0,16.0,19.9375,5.9565215,0.57763976,15.0,0.0,0.0,0.0,16.0,0.0,0.0136503745,0.034346104,0.011008366,35.0,0.015411713,0.19565217,34.90905
2800,1405,id_newspapers_2018,0,191,Satu hal yang membedakan Samsung Galaxy Note dengan ponsel lainnya adalah perang,1331.0,191.0,10.0,19.1,5.658163,0.6530612,9.0,0.0,0.0,0.0,10.0,0.0,0.014274981,0.04207363,0.009015777,32.0,0.024042074,0.18877551,83.050026
2801,1405,id_newspapers_2018,1,375,Kemunculan Samsung Galaxy Note 9 di pasaran smartphone Indonesia tidak hanya men,2582.0,375.0,21.0,17.857143,5.768617,0.44148937,17.0,0.0,0.0,0.0,21.0,0.0,0.014717273,0.032145623,0.0030983733,39.0,0.01510457,0.22606383,43.1455
2802,1406,id_newspapers_2018,0,428,Sela Ramdona (23) diduga meninggal tidak wajar usai menonton pertandingan sepakb,3013.0,428.0,27.0,15.851851,5.7356324,0.5103448,35.0,0.0,0.0,1.0,25.0,2.0,0.020245602,0.0272154,0.008297378,91.0,0.030202456,0.18390805,125.83312
2803,1406,id_newspapers_2018,1,316,Nama Jak Angel mendadak menjadi perbincangan publik belakangan ini. Hal itu terk,2234.0,316.0,20.0,15.8,5.853125,0.546875,16.0,0.0,0.0,0.0,20.0,0.0,0.016114593,0.034019697,0.007162041,46.0,0.020590868,0.2,24.195173
2804,1407,id_newspapers_2018,0,265,"Harga minyak mentah Brent turun lebih dari 2% pada perdagangan Senin pagi, ketik",1956.0,265.0,14.0,18.928572,5.8535714,0.6535714,14.0,0.0,0.0,0.0,14.0,0.0,0.014314928,0.045501024,0.022494888,53.0,0.027096115,0.15,86.69446
2805,1407,id_newspapers_2018,1,322,Harga minyak mentah jenis Brent kembali turun 2 persen pada akhir pekan lalu seb,2352.0,322.0,18.0,17.88889,5.975831,0.5740181,22.0,0.0,0.0,0.0,18.0,0.0,0.017006803,0.021683674,0.0051020407,53.0,0.022534013,0.19335347,27.603046
2806,1408,id_newspapers_2018,0,168,Presiden Turki Recep Tayyip Erdogan pada Minggu malam waktu setempat mengatakan ,1205.0,168.0,9.0,18.666666,5.895349,0.622093,8.0,0.0,0.0,0.0,9.0,0.0,0.014107884,0.026556017,0.019087138,24.0,0.019917013,0.20348836,47.59932
2807,1408,id_newspapers_2018,1,305,Presiden Turki Recep Tayyip Erdogan menyatakan bahwa negaranya memberikan pelaja,2343.0,305.0,18.0,16.944445,6.335463,0.52715653,21.0,0.0,0.0,0.0,18.0,0.0,0.016645327,0.019632949,0.0021340162,56.0,0.023900982,0.22683705,22.78564
2808,1409,id_newspapers_2018,0,275,"Nakhoda sekaligus pemilik Kapal Motor (KM) Sinar Bangun, Poltak Soritua Sagala d",2046.0,275.0,8.0,34.375,6.0747333,0.6619217,20.0,2.0,0.0,0.0,8.0,0.0,0.014662757,0.06402737,0.021994134,65.0,0.031769305,0.099644125,117.41315
2809,1409,id_newspapers_2018,1,271,"Kejadian nahas terjadi di Perairan Danau Toba, Sumatera Utara, yang menjadi soro",2058.0,271.0,19.0,14.263158,6.430147,0.6066176,11.0,0.0,0.0,0.0,19.0,0.0,0.014577259,0.027696794,0.005830904,39.0,0.018950438,0.19117647,41.191334
2810,1410,id_newspapers_2018,0,189,Baim Wong dan Paula Verhoeven akan melangsungkan prosesi lamaran dan tunangan pa,1282.0,189.0,18.0,10.5,5.4842105,0.63684213,22.0,0.0,0.0,0.0,18.0,1.0,0.031201247,0.042901717,0.009360374,52.0,0.040561624,0.14736842,132.58244
2811,1410,id_newspapers_2018,1,353,Selebritas Indonesia Baim Wong mengumumkan pernikahannya dengan presenter Paula ,2491.0,353.0,18.0,19.61111,5.9183097,0.5492958,16.0,0.0,0.0,0.0,18.0,0.0,0.013649137,0.022079486,0.0024086712,38.0,0.015254918,0.28450704,27.226276
2812,1411,id_newspapers_2018,0,248,Kabar bohong atau hoax penetapan formasi tenaga honorer untuk pengangkatan CPNS ,1869.0,248.0,17.0,14.588235,5.9770117,0.6245211,22.0,0.0,0.0,0.0,17.0,0.0,0.020866774,0.047084004,0.010700909,62.0,0.03317282,0.19923371,79.686554
2813,1411,id_newspapers_2018,1,274,Belakangan ini beredar kabar tentang pengangkatan honorer di lingkungan pemerint,2121.0,274.0,18.0,15.222222,6.557971,0.557971,18.0,0.0,0.0,0.0,18.0,0.0,0.016973127,0.01980198,0.0023573786,38.0,0.017916078,0.22826087,32.034184
2814,1412,id_newspapers_2018,0,272,"Menjelang gelaran Asian Games di Jakarta, Agustus 2018 mendatang, tiga paket keb",2062.0,272.0,14.0,19.428572,6.3454547,0.60727274,17.0,0.0,0.0,0.0,14.0,0.0,0.015033947,0.051406402,0.008729389,46.0,0.022308439,0.17454545,45.55466
2815,1412,id_newspapers_2018,1,369,Pemerintah melalui Kementerian Perhubungan bersama-sama dengan PT Kereta Api Ind,2778.0,369.0,21.0,17.571428,6.327078,0.49329758,13.0,0.0,0.0,0.0,21.0,0.0,0.012239021,0.028797695,0.0021598272,50.0,0.01799856,0.23592493,22.196123
2816,1413,id_newspapers_2018,0,210,"Mayat berjenis kelamin laki-laki ditemukan di pembatas tengah jalan, seberang St",1458.0,210.0,12.0,17.5,5.504587,0.66972476,20.0,0.0,0.0,0.0,12.0,0.0,0.021947874,0.04046639,0.016460905,49.0,0.03360768,0.110091746,54.238155
2817,1413,id_newspapers_2018,1,269,Sebuah mayat tanpa identitas ditemukan di Pasar Minggu pada hari Jumat (10/09/20,1942.0,269.0,18.0,14.944445,6.0,0.61904764,8.0,0.0,0.0,0.0,18.0,0.0,0.013388259,0.024716787,0.0066941297,36.0,0.01853759,0.20879121,23.15855
2818,1414,id_newspapers_2018,0,146,"Dalam rangka Pemilihan Wali Kota (Pilwalkot) Tangerang, Rabu (27/6/2018) ditetap",1059.0,146.0,8.0,18.25,5.6410255,0.6666667,7.0,0.0,0.0,0.0,8.0,0.0,0.014164306,0.06326723,0.048158642,34.0,0.03210576,0.16025642,57.752335
2819,1414,id_newspapers_2018,1,324,Kota Tangerang akan melaksanakan pemilihan wali kota pada tanggal 27 Juni mendat,2400.0,324.0,19.0,17.052631,6.161094,0.49848023,24.0,0.0,0.0,0.0,19.0,0.0,0.017916666,0.032083333,0.004583333,50.0,0.020833334,0.24012157,13.788407
2820,1415,id_newspapers_2018,0,264,Yamaha tim pertama yang mengonfirmasi perpanjangan kontrak pembalapnya sebelum m,1902.0,264.0,19.0,13.894737,6.0074906,0.61048687,11.0,0.0,0.0,0.0,19.0,0.0,0.01577287,0.034700315,0.008412197,35.0,0.018401682,0.1610487,92.19248
2821,1415,id_newspapers_2018,1,320,"Yamaha, salah satu produsen motor terbesar di dunia, saat ini tengah menunggu ke",2426.0,320.0,19.0,16.842106,6.2454543,0.46969697,17.0,0.0,0.0,0.0,19.0,0.0,0.014839241,0.014427041,0.0,46.0,0.018961253,0.26363635,21.612545
2822,1416,id_newspapers_2018,0,264,Pilkada Serentak 2018 akan digelar dalam waktu dua hari. Wakil Ketua DPR Taufik ,1989.0,264.0,18.0,14.666667,6.216418,0.5895522,24.0,0.0,0.0,0.0,18.0,0.0,0.02111614,0.028154852,0.016088488,60.0,0.030165913,0.17537314,48.36066
2823,1416,id_newspapers_2018,1,289,Indonesia akan segera menggelar Pemilihan Kepala Daerah (Pilkada) serentak pada ,2187.0,289.0,16.0,18.0625,6.243243,0.5304054,14.0,0.0,0.0,0.0,16.0,0.0,0.013717421,0.041152265,0.01554641,51.0,0.023319615,0.22635135,18.454082
2824,1417,id_newspapers_2018,0,195,Rumors datang dari Amerika Serikat (AS) soal Mazda CX-5 yang dikatakan bakal men,1271.0,195.0,17.0,11.470589,4.808411,0.61214954,10.0,0.0,0.0,0.0,17.0,0.0,0.021243116,0.055861525,0.043273013,48.0,0.03776554,0.1495327,57.37161
2825,1417,id_newspapers_2018,1,388,Mazda CX-5 adalah salah satu kendaraan SUV yang menjadi primadona di Indonesia. ,2653.0,388.0,19.0,20.421053,5.3765283,0.45476773,22.0,0.0,0.0,0.0,19.0,0.0,0.015454203,0.054278176,0.012061817,67.0,0.025254428,0.2200489,24.408688
2826,1418,id_newspapers_2018,0,713,"Ketika judul film Spider-Man diberi 'Homecoming', tak sedikit respons positif ya",5214.0,713.0,24.0,29.708334,5.4531646,0.22278482,21.0,0.0,5.0,6.0,12.0,16.0,0.008438818,0.113156885,0.0072880704,194.0,0.037207518,0.103797466,46.786472
2827,1418,id_newspapers_2018,1,381,Spider-Man atau Peter Parker dianggap sebagai salah satu karakter superhero yang,2707.0,381.0,21.0,18.142857,5.6936707,0.49873418,19.0,0.0,0.0,0.0,21.0,7.0,0.0147765055,0.04802364,0.002955301,78.0,0.028814185,0.21772152,43.655094
2828,1419,id_newspapers_2018,0,39,Tayyip Erdogan mengklaim telah memenangkan pemilihan presiden di Turki. Hingga k,274.0,39.0,4.0,9.75,5.8974357,0.7948718,0.0,0.0,0.0,0.0,3.0,0.0,0.010948905,0.03649635,0.02189781,6.0,0.02189781,0.17948718,204.56381
2829,1419,id_newspapers_2018,1,344,"Presiden Turki, Recep Tayyip Erdogan, memperlihatkan kemenangan besar di Pemilih",2599.0,344.0,18.0,19.11111,6.3649426,0.51724136,17.0,0.0,0.0,0.0,18.0,0.0,0.013466718,0.026933435,0.0038476337,41.0,0.015775299,0.24712643,27.94287
2830,1420,id_newspapers_2018,0,855,"Ketika Anda bersiap meninggalkan kota pesisir Woodgate di dekat Bundaberg, Queen",6097.0,855.0,47.0,18.19149,5.760227,0.43636364,40.0,4.0,2.0,0.0,44.0,5.0,0.0147613585,0.021978023,0.0024602264,174.0,0.028538626,0.22727273,139.3572
2831,1420,id_newspapers_2018,1,377,"Kanguru biasanya ditemukan di negara Australia. Namun, siapa sangka jika ternyat",2765.0,377.0,24.0,15.708333,6.0675325,0.44155845,21.0,0.0,0.0,0.0,24.0,0.0,0.016274864,0.022061482,0.0,53.0,0.019168174,0.25454545,20.751253
2832,1421,id_newspapers_2018,0,259,"Tim SAR dibantu aparat Balai Besar kawasan Taman Nasional Lore Lindu (TNLL), Kab",1832.0,259.0,15.0,17.266666,5.723881,0.6231343,12.0,0.0,0.0,0.0,15.0,0.0,0.014737992,0.037117902,0.016921397,40.0,0.02183406,0.1716418,42.94988
2833,1421,id_newspapers_2018,1,283,Satu pengunjung Danau Tambing dilaporkan hilang tenggelam setelah jatuh dari rak,2087.0,283.0,16.0,17.6875,6.072414,0.5689655,15.0,0.0,0.0,0.0,16.0,0.0,0.014853857,0.01868711,0.0047915666,44.0,0.021082895,0.23448277,24.174473
2834,1422,id_newspapers_2018,0,325,"Pelatih timnas Iran, Carlos Queiroz, mengaku timnya tidak diunggulkan saat jumpa",2198.0,325.0,20.0,16.25,5.4984894,0.5800604,18.0,0.0,0.0,0.0,19.0,0.0,0.016833484,0.05414013,0.017743403,54.0,0.024567788,0.18126889,67.86369
2835,1422,id_newspapers_2018,1,327,Tim nasional sepak bola Iran akan melakoni pertandingan terakhir Grup B Piala Du,2287.0,327.0,22.0,14.863636,5.6320477,0.5489614,24.0,0.0,0.0,0.0,22.0,0.0,0.020113686,0.028421514,0.010056843,63.0,0.027547006,0.23442137,26.75071
2836,1423,id_newspapers_2018,0,325,"Kepolisian terus memburu kelompok-kelompok jaringan teroris. Terakhir, selama pe",2321.0,325.0,22.0,14.772727,5.768769,0.6186186,32.0,0.0,0.0,0.0,22.0,0.0,0.023265833,0.058164585,0.015510555,76.0,0.03274451,0.12612613,35.558956
2837,1423,id_newspapers_2018,1,359,"Dalam sepekan terakhir, Densus 88 Antiterorist telah menangkap tujuh orang terdu",2618.0,359.0,22.0,16.318182,6.1810584,0.4568245,15.0,0.0,0.0,0.0,22.0,0.0,0.014132926,0.027501909,0.0053475937,41.0,0.01566081,0.24791086,16.861685
2838,1424,id_newspapers_2018,0,186,Bupati Kutai Kartanegara nonaktif Rita Widyasari menjalani sidang pembacaan tunt,1284.0,186.0,10.0,18.6,5.712766,0.70212764,10.0,0.0,0.0,0.0,10.0,0.0,0.015576324,0.0724299,0.030373832,25.0,0.019470405,0.11170213,50.37033
2839,1424,id_newspapers_2018,1,267,"Hari ini, Bupati Kutai Kartanegara, Rita Widyasari, menjalani sidang tuntutan at",1935.0,267.0,16.0,16.6875,6.062963,0.55925924,11.0,0.0,0.0,0.0,16.0,0.0,0.013953488,0.03875969,0.0015503876,32.0,0.016537467,0.21111111,31.433983
2840,1425,id_newspapers_2018,0,169,Bank Indonesia (BI) mengimbau masyarakat untuk segera melakukan penukaran empat ,1236.0,169.0,17.0,9.941176,5.688889,0.5777778,11.0,0.0,0.0,0.0,17.0,0.0,0.022653721,0.057443365,0.055016182,44.0,0.035598706,0.08888889,33.236267
2841,1425,id_newspapers_2018,1,330,Bank Indonesia (BI) mengimbau masyarakat untuk segera menukarkan uang lama sebel,2298.0,330.0,19.0,17.368422,5.8018017,0.3933934,9.0,0.0,0.0,0.0,19.0,0.0,0.012184508,0.020017406,0.005221932,37.0,0.016100958,0.25225225,16.701122
2842,1426,id_newspapers_2018,0,354,"Pimpinan Pusat (PP) Muhammadiyah memberikan empat pesan kepada pemerintah, para ",2879.0,354.0,14.0,25.285715,6.7894735,0.5706371,45.0,1.0,0.0,0.0,15.0,1.0,0.021187913,0.01354637,0.0031260855,75.0,0.026050713,0.22160664,52.808968
2843,1426,id_newspapers_2018,1,374,Pemilihan kepala daerah serentak telah tiba di Indonesia. Tidak terkecuali bagi ,2941.0,374.0,23.0,16.26087,6.585752,0.51187336,28.0,0.0,0.0,0.0,23.0,0.0,0.01734104,0.024141448,0.0027201632,72.0,0.02448147,0.24274406,29.30304
2844,1427,id_newspapers_2018,0,210,Recep Tayyip Erdogan mendeklarasikan kemenangannya dalam pemilihan presiden Turk,1518.0,210.0,15.0,14.0,5.851852,0.6712963,13.0,0.0,0.0,0.0,14.0,2.0,0.01778656,0.04677207,0.014492754,45.0,0.02964427,0.15277778,122.89547
2845,1427,id_newspapers_2018,1,353,Partai Keadilan Sejahtera (PKS) memberikan apresiasi dan pujian terhadap kemenan,2751.0,353.0,19.0,18.578947,6.4889503,0.49447513,21.0,0.0,0.0,0.0,19.0,0.0,0.0145401675,0.025808796,0.0032715376,50.0,0.018175209,0.25414366,17.669897
2846,1428,id_newspapers_2018,0,68,"Prabowo Subianto, yang sudah dideklarasikan jadi capres Gerindra mulai bermanuve",518.0,68.0,6.0,11.333333,6.5441175,0.7352941,1.0,0.0,1.0,0.0,4.0,0.0,0.011583012,0.034749035,0.0077220076,6.0,0.011583012,0.16176471,331.89374
2847,1428,id_newspapers_2018,1,299,Mantan calon presiden Prabowo Subianto baru-baru ini kembali menarik perhatian p,2316.0,299.0,16.0,18.6875,6.537954,0.57755774,11.0,0.0,0.0,0.0,16.0,0.0,0.0116580315,0.025043178,0.0017271157,37.0,0.01597582,0.20132013,30.54681
2848,1429,id_newspapers_2018,0,283,Polda Sumatera Selatan dan Kodam II Sriwijaya telah mengirim ribuan personel gab,1944.0,283.0,21.0,13.476191,5.5868053,0.5798611,17.0,0.0,0.0,0.0,21.0,0.0,0.019547325,0.04835391,0.016460905,53.0,0.027263375,0.18055555,74.24091
2849,1429,id_newspapers_2018,1,322,Provinsi Sumatera Selatan menjadi sorotan selama Pemilihan Kepala Daerah (Pilkad,2380.0,322.0,14.0,23.0,6.1,0.54848486,16.0,0.0,0.0,0.0,14.0,0.0,0.012605042,0.046638656,0.012605042,46.0,0.019327732,0.22727273,20.919676
2850,1430,id_newspapers_2018,0,147,Prabowo Subianto dan Zulkifli Hasan (Agung Pambudhy/detikcom) Jakarta - Ketum PA,1043.0,147.0,13.0,11.307693,5.6578946,0.71710527,10.0,0.0,0.0,0.0,13.0,0.0,0.022051774,0.06423777,0.019175455,37.0,0.03547459,0.15789473,105.14378
2851,1430,id_newspapers_2018,1,371,Dalam rangka merealisasikan keinginannya untuk menjadi pemenang pada Pilpres 201,2687.0,371.0,18.0,20.61111,5.939314,0.4828496,26.0,0.0,0.0,0.0,18.0,0.0,0.01637514,0.042054337,0.010048381,66.0,0.024562709,0.24010554,21.852005
2852,1431,id_newspapers_2018,0,243,"Seorang penggemar bola dari Bristol, Inggris, sedang apes. Ia berniat menonton p",1650.0,243.0,20.0,12.15,5.506073,0.5910931,17.0,0.0,0.0,0.0,20.0,0.0,0.022424242,0.036969695,0.010909091,48.0,0.02909091,0.22267206,62.44826
2853,1431,id_newspapers_2018,1,296,Seorang pria asal Inggris harus menelan pil pahit ketika ia gagal menonton perta,2046.0,296.0,16.0,18.5,5.7744107,0.61279464,12.0,0.0,0.0,0.0,16.0,0.0,0.0136852395,0.031769305,0.0048875855,36.0,0.017595308,0.2053872,34.518696
2854,1432,id_newspapers_2018,0,273,Presiden Joko Widodo atau Jokowi menerima kedatangan Menteri Luar Negeri Jepang ,2003.0,273.0,12.0,22.75,6.064516,0.5842294,18.0,0.0,0.0,0.0,12.0,1.0,0.014977533,0.07338992,0.025461808,39.0,0.019470794,0.12544803,34.46477
2855,1432,id_newspapers_2018,1,324,Presiden Joko Widodo (Jokowi) menerima kedatangan Menteri Luar Negeri Jepang Tar,2448.0,324.0,18.0,18.0,6.3231707,0.46036586,21.0,0.0,0.0,0.0,18.0,0.0,0.015931373,0.04003268,0.0028594772,51.0,0.020833334,0.2195122,11.309906
2856,1433,id_newspapers_2018,0,300,Jimmy Durmaz mendapat perlakuan rasial setelah berperan besar atas gol Toni Kroo,2136.0,300.0,27.0,11.111111,5.6903224,0.62258065,14.0,1.0,1.0,1.0,28.0,3.0,0.021067416,0.030430712,0.009831461,73.0,0.03417603,0.18709677,98.04998
2857,1433,id_newspapers_2018,1,352,Tim sepak bola Swedia harus menerima ancaman dari para penggemar setelah Emil Fo,2545.0,352.0,23.0,15.304348,5.997199,0.6022409,19.0,0.0,0.0,0.0,23.0,0.0,0.016502947,0.024361493,0.0031434186,53.0,0.020825148,0.22689076,53.538258
2858,1434,id_newspapers_2018,0,279,Arus balik gratis oleh BUMN dari Semarang memasuki hari terakhir. Sebanyak 500 p,1954.0,279.0,21.0,13.285714,5.6923075,0.5559441,15.0,0.0,0.0,0.0,21.0,0.0,0.018423745,0.051177073,0.023541454,48.0,0.024564994,0.18181819,100.39752
2859,1434,id_newspapers_2018,1,319,Ratusan orang yang terdampak pandemi Covid-19 dan terpaksa bertahan hidup di Sem,2300.0,319.0,15.0,21.266666,5.768072,0.5481928,27.0,0.0,0.0,0.0,15.0,0.0,0.01826087,0.029130435,0.011304348,67.0,0.029130435,0.22289157,29.356842
2860,1435,id_newspapers_2018,0,326,Departemen Keuangan AS sedang menyusun aturan yang akan memblokir perusahaan Cin,2356.0,326.0,20.0,16.3,6.0,0.62537766,17.0,0.0,0.0,0.0,20.0,0.0,0.015704583,0.03989813,0.01655348,45.0,0.01910017,0.19939578,68.43383
2861,1435,id_newspapers_2018,1,331,Amerika Serikat (AS) mengambil keputusan untuk membatasi investasi Cina di perus,2519.0,331.0,19.0,17.421053,6.496988,0.4548193,10.0,0.0,0.0,0.0,19.0,0.0,0.011512505,0.023818975,0.0,32.0,0.012703454,0.2801205,26.565674
2862,1436,id_newspapers_2018,0,226,"Untuk menjaga transparansi, KPU Sumenep akan melakukan siaran langsung (live) di",1637.0,226.0,17.0,13.294118,5.8831167,0.58441556,15.0,0.0,0.0,0.0,17.0,0.0,0.019547954,0.026267562,0.0061087357,53.0,0.032376297,0.25541127,48.32933
2863,1436,id_newspapers_2018,1,328,Pemilihan umum serentak 2019 tinggal menghitung hari. KPU Sumenep sebagai salah ,2499.0,328.0,18.0,18.222221,6.4832826,0.4224924,14.0,0.0,0.0,0.0,18.0,0.0,0.012805122,0.031212484,0.012004802,39.0,0.015606242,0.22796352,20.814861
2864,1437,id_newspapers_2018,0,182,"Kekerasan pada pengemudi taksi online kadang terjadi, termasuk di Malaysia. Seor",1291.0,182.0,13.0,14.0,5.928571,0.6703297,10.0,0.0,0.0,0.0,13.0,0.0,0.017815648,0.026336173,0.0015491867,31.0,0.024012394,0.18681319,105.71876
2865,1437,id_newspapers_2018,1,273,Seorang driver Grab ditemukan meninggal dunia di mobil yang dikendarainya pada K,1946.0,273.0,17.0,16.058823,5.967153,0.580292,13.0,0.0,0.0,0.0,17.0,0.0,0.015416238,0.027235355,0.002569373,39.0,0.02004111,0.21167883,41.065426
2866,1438,id_newspapers_2018,0,321,Komisi Pemilihan Umum (KPU) Turki resmi membeberkan hasil penghitungan suara pem,2418.0,321.0,22.0,14.590909,6.3364196,0.6296296,12.0,0.0,0.0,0.0,22.0,0.0,0.014061208,0.025641026,0.008271298,45.0,0.018610422,0.1574074,57.259995
2867,1438,id_newspapers_2018,1,274,Recep Tayyip Erdogan secara resmi dilantik menjadi Presiden Turki untuk keempat ,1984.0,274.0,14.0,19.571428,6.0035973,0.5467626,20.0,0.0,0.0,0.0,14.0,0.0,0.017137097,0.023689516,0.0050403224,42.0,0.021169355,0.2410072,16.624449
2868,1439,id_newspapers_2018,0,1459,Perkenalan antara Baim Wong dengan Paula Verhoeven ada campur tangan dari sahaba,9512.0,1459.0,93.0,15.688172,5.28523,0.14227642,87.0,0.0,33.0,33.0,48.0,2.0,0.021131203,0.1281539,0.00094617327,253.0,0.026597982,0.05894309,19.20409
2869,1439,id_newspapers_2018,1,249,Kabar bahagia datang dari pasangan selebritis Baim Wong dan Paula Verhoeven. Pad,1727.0,249.0,16.0,15.5625,5.827309,0.6064257,12.0,0.0,0.0,1.0,15.0,0.0,0.016213086,0.026635785,0.0,28.0,0.016213086,0.20080322,43.873314
2870,1440,id_newspapers_2018,0,283,"Persiapan menjelang pemilihan suara di Pilkada Calon Gubernur Jawa Barat, Kapols",2014.0,283.0,18.0,15.722222,5.706485,0.59726965,12.0,1.0,0.0,0.0,17.0,2.0,0.01489573,0.05958292,0.019860974,60.0,0.02979146,0.18430035,209.99487
2871,1440,id_newspapers_2018,1,321,Pilakda serentak akan segera digelar. Berbagai persiapan sudah dilakukan untuk m,2414.0,321.0,19.0,16.894737,6.289231,0.45846155,17.0,0.0,0.0,0.0,19.0,0.0,0.014913008,0.023612263,0.0053852526,50.0,0.02071251,0.25846153,26.330114
